 0,515865; 1,3823; 23,2193
 0,514359; 1,37114; 23,5448
 0,513779; 1,36898; 23,9365
 0,512827; 1,36928; 24,0334
 0,510062; 1,36826; 24,3108
 0,5111; 1,367; 24,8452
 0,513282; 1,36634; 25,9597
 0,51006; 1,36361; 26,0863
 0,478879; 1,36474; 21,6368
 0,380808; 1,38132; 13,1679
 0,257565; 1,3829; 6,94837
 0,194067; 1,37771; 7,9561
 0,191049; 1,37791; 9,14517
 0,192074; 1,37838; 9,51648
 0,191602; 1,3783; 9,36253
 0,18437; 1,37843; 7,16511
 0,163791; 1,37857; 7,07647
 0,0977521; 1,37288; 5,1403
 -0,00827984; 1,3601; -4,00537
 -0,0832396; 1,35181; -6,87082
 -0,101977; 1,34827; -7,84002
 -0,0980631; 1,34484; -7,2422
 -0,0983027; 1,34455; -7,10247
 -0,10143; 1,34297; -7,60071
 -0,124258; 1,34259; -9,63261
 -0,182441; 1,33286; -11,9998
 -0,287396; 1,31323; -14,7318
 -0,457297; 1,30148; -16,4373
 -0,460867; 1,30381; -15,8668
 -0,461875; 1,30462; -16,7283
 -0,462444; 1,30822; -17,2342
 -0,461699; 1,30791; -18,2802
 -0,458559; 1,30501; -17,4777
 -0,458474; 1,29975; -18,761
 -0,461019; 1,29459; -20,904
 -0,455869; 1,29449; -21,121
 -0,46284; 1,29666; -22,6811
 -0,509073; 1,29941; -22,9147
 -0,556562; 1,28995; -18,4115
 -0,581784; 1,28657; -18,0912
 -0,588815; 1,28494; -17,0844
 -0,595279; 1,27908; -24,1846
 -0,589775; 1,27981; -28,2414
 -0,563489; 1,288; -26,5833
 -0,479895; 1,31419; -19,4333
 -0,360779; 1,34364; -15,4031
 -0,246099; 1,37219; -15,0841
 -0,150777; 1,38103; -13,2848
 -0,0819343; 1,33787; -10,9241
 -0,0168679; 1,30225; -8,20479
 0,0535158; 1,29363; 0,203641
 0,170354; 1,29768; 7,5146
 0,383907; 1,35577; 21,6193
 0,482776; 1,34539; 24,8741
 0,540768; 1,34615; 26,2059
 0,550425; 1,40593; 24,1692
 0,538172; 1,48043; 21,968
 0,536141; 1,56073; 20,86
 0,556995; 1,61294; 22,4381
 0,596817; 1,67049; 23,0948
 0,639063; 1,72051; 22,7069
 0,664594; 1,77729; 22,3456
 0,655284; 1,82467; 20,0904
 0,63187; 1,89109; 17,5534
 0,622453; 1,93297; 15,9533
 0,622404; 1,95571; 13,5731
 0,635424; 1,99157; 14,4753
 0,658934; 1,99885; 20,3631
 0,659182; 1,99678; 19,6588
 0,632033; 2,01292; 15,4836
 0,612512; 2,09017; 13,0557
 0,607507; 2,14039; 13,2737
 0,607081; 2,1475; 12,7526
 0,627447; 2,18943; 14,5952
 0,634784; 2,19541; 15,3296
 0,623726; 2,25378; 13,4941
 0,572025; 2,30869; 12,5638
 0,515293; 2,34382; 13,779
 0,483094; 2,35851; 10,9402
 0,483219; 2,36125; 10,441
 0,465193; 2,35086; 11,3686
 0,39949; 2,33439; 8,83685
 0,271909; 2,32698; 6,41765
 0,202528; 2,33336; 5,17157
 0,194279; 2,33021; 8,4613
 0,205737; 2,32758; 11,9716
 0,199886; 2,32474; 5,09037
 0,200967; 2,32129; 6,73728
 0,171075; 2,3147; 6,23165
 0,0942141; 2,30737; 1,45288
 0,0149745; 2,29196; -0,860255
 0,0149745; 2,29196; -0,860255
 -0,0934452; 2,2783; -1,45577
 -0,12355; 2,27165; -0,958598
 -0,165812; 2,26821; -5,79144
 -0,169522; 2,2673; -6,55566
 -0,158063; 2,25822; -4,28926
 -0,124005; 2,23913; -0,18247
 -0,129266; 2,23629; -1,95849
 -0,174718; 2,22683; -4,25086
 -0,274368; 2,20366; -10,9291
 -0,308039; 2,1855; -11,8015
 -0,343295; 2,17409; -14,5772
 -0,363108; 2,1651; -14,4159
 -0,374204; 2,15533; -15,1042
 -0,38342; 2,15191; -17,9857
 -0,38485; 2,1488; -17,3539
 -0,393179; 2,14823; -20,2202
 -0,371041; 2,14697; -10,6546
 -0,34269; 2,14783; -10,6114
 -0,275265; 2,15125; -7,69034
 -0,190467; 2,158; -5,4437
 -0,0921229; 2,16347; -1,19582
 -0,0458753; 2,17218; -0,85528
 0,000448147; 2,17897; -0,524401
 -7,09146e-005; 2,17988; -1,18651
 0,0124887; 2,18506; 0,509811
 0,0646566; 2,19776; 1,98735
 0,130961; 2,19814; 7,93245
 0,189927; 2,19803; 7,17012
 0,195062; 2,19893; 7,95451
 0,175919; 2,20316; 1,37442
 0,183538; 2,21282; 3,75108
 0,215234; 2,21919; 3,28248
 0,324008; 2,21003; 10,1205
 0,399768; 2,20151; 11,1416
 0,455429; 2,2017; 15,0295
 0,462492; 2,20188; 16,2083
 0,448652; 2,2064; 10,7927
 0,44711; 2,2076; 10,5523
 0,49615; 2,21706; 15,5385
 0,56063; 2,19371; 19,895
 0,633477; 2,1649; 19,4827
 0,641038; 2,16198; 19,1898
 0,737839; 2,11722; 19,0813
 0,772335; 2,09388; 21,3014
 0,799665; 2,07663; 25,2931
 0,79772; 2,07004; 22,7546
 0,781331; 2,05416; 21,2901
 0,750662; 2,05604; 19,1638
 0,702611; 2,07526; 19,146
 0,644501; 2,10645; 18,2818
 0,563553; 2,12599; 15,4947
 0,465437; 2,15247; 10,3912
 0,385393; 2,16562; 8,77364
 0,349092; 2,16735; 15,3498
 0,323092; 2,15059; 10,7928
 0,336153; 2,08354; 19,6781
 0,340291; 1,9696; 17,645
 0,349392; 1,8532; 17,8007
 0,351382; 1,73608; 22,6031
 0,271313; 1,5211; 17,9532
 0,230627; 1,42435; 15,292
 0,21926; 1,36666; 15,9298
 0,216081; 1,31931; 14,0111
 0,215493; 1,27863; 13,0164
 0,212727; 1,26072; 12,9053
 0,208164; 1,25443; 11,9062
 0,206642; 1,25344; 12,1196
 0,205491; 1,25376; 12,0784
 0,210007; 1,26158; 13,356
 0,210936; 1,27945; 12,6291
 0,212891; 1,32289; 12,0387
 0,222428; 1,39215; 12,0724
 0,251948; 1,46448; 13,908
 0,315767; 1,56486; 16,4608
 0,369028; 1,6694; 18,36
 0,366153; 1,77193; 16,9255
 0,319932; 1,87159; 12,2646
 0,245038; 1,9987; 9,15053
 0,218476; 2,08569; 9,19175
 0,236121; 2,16419; 11,0204
 0,257057; 2,20271; 10,8405
 0,26077; 2,21379; 9,89778
 0,26077; 2,21379; 9,89778
 0,287017; 2,25939; 19,1236
 0,279065; 2,27567; 17,1665
 0,22991; 2,28912; 10,443
 0,166105; 2,29418; 6,05598
 0,060312; 2,29454; 2,92356
 0,0224174; 2,29248; -1,00674
 -0,0526209; 2,2922; -5,68716
 -0,0536296; 2,29224; -5,5255
 -0,0536296; 2,29224; -5,5255
 -0,0532349; 2,29558; -6,17017
 -0,0458821; 2,29959; -4,33702
 -0,0162424; 2,29394; 0,0862014
 0,0016277; 2,28709; 4,5395
 0,0123836; 2,27803; 3,65005
 -0,0149785; 2,27405; 1,23731
 -0,0791506; 2,26601; -2,06502
 -0,194204; 2,24595; -5,85773
 -0,257292; 2,24081; -13,8146
 -0,288629; 2,23008; -14,7996
 -0,277971; 2,22724; -10,6485
 -0,275991; 2,22635; -10,9256
 -0,255642; 2,22711; -8,88805
